"Customer ID","Segment","Cluster","Age","Age_Group","Gender","Location"
3456,"Segment 4",4,49,"36-50","Female","Ohio"
3457,"Segment 1",1,42,"36-50","Female","Texas"
3458,"Segment 4",4,64,"51-70","Female","Maryland"
3459,"Segment 2",2,68,"51-70","Female","West Virginia"
3460,"Segment 2",2,68,"51-70","Female","Ohio"
3461,"Segment 3",3,41,"36-50","Female","Indiana"
3462,"Segment 2",2,51,"51-70","Female","Wyoming"
3463,"Segment 4",4,44,"36-50","Female","Michigan"
3464,"Segment 3",3,27,"26-35","Female","Maine"
3465,"Segment 3",3,36,"36-50","Female","Utah"
3466,"Segment 3",3,19,"18-25","Female","Iowa"
3467,"Segment 1",1,49,"36-50","Female","Maryland"
3468,"Segment 1",1,18,"18-25","Female","Texas"
3469,"Segment 3",3,36,"36-50","Female","Ohio"
3470,"Segment 3",3,36,"36-50","Female","North Dakota"
3471,"Segment 1",1,19,"18-25","Female","West Virginia"
3472,"Segment 3",3,43,"36-50","Female","North Carolina"
3473,"Segment 1",1,31,"26-35","Female","Georgia"
3474,"Segment 2",2,63,"51-70","Female","Kansas"
3475,"Segment 4",4,41,"36-50","Female","Maine"
3476,"Segment 4",4,48,"36-50","Female","South Carolina"
3477,"Segment 4",4,68,"51-70","Female","South Carolina"
3478,"Segment 4",4,53,"51-70","Female","Kentucky"
3479,"Segment 1",1,36,"36-50","Female","Arizona"
3480,"Segment 1",1,46,"36-50","Female","New York"
3481,"Segment 3",3,21,"18-25","Female","New Hampshire"
3482,"Segment 4",4,52,"51-70","Female","Ohio"
3483,"Segment 4",4,66,"51-70","Female","Hawaii"
3484,"Segment 1",1,19,"18-25","Female","Texas"
3485,"Segment 4",4,44,"36-50","Female","Illinois"
3486,"Segment 2",2,50,"36-50","Female","Massachusetts"
3487,"Segment 4",4,51,"51-70","Female","North Carolina"
3488,"Segment 3",3,25,"18-25","Female","West Virginia"
3489,"Segment 2",2,62,"51-70","Female","Delaware"
3490,"Segment 1",1,48,"36-50","Female","Idaho"
3491,"Segment 4",4,62,"51-70","Female","Oregon"
3492,"Segment 1",1,22,"18-25","Female","Maine"
3493,"Segment 4",4,48,"36-50","Female","South Dakota"
3494,"Segment 4",4,48,"36-50","Female","New Mexico"
3495,"Segment 2",2,62,"51-70","Female","Washington"
3496,"Segment 3",3,24,"18-25","Female","Georgia"
3497,"Segment 1",1,39,"36-50","Female","Idaho"
3498,"Segment 1",1,35,"26-35","Female","Colorado"
3499,"Segment 2",2,47,"36-50","Female","Kentucky"
3500,"Segment 3",3,22,"18-25","Female","New Jersey"
3501,"Segment 1",1,38,"36-50","Female","Oregon"
3502,"Segment 4",4,53,"51-70","Female","Nebraska"
3503,"Segment 1",1,31,"26-35","Female","Massachusetts"
3504,"Segment 4",4,31,"26-35","Female","Nebraska"
3505,"Segment 2",2,65,"51-70","Female","Hawaii"
3506,"Segment 2",2,48,"36-50","Female","Indiana"
3507,"Segment 3",3,18,"18-25","Female","Illinois"
3508,"Segment 4",4,46,"36-50","Female","Colorado"
3509,"Segment 4",4,52,"51-70","Female","Pennsylvania"
3510,"Segment 2",2,50,"36-50","Female","Ohio"
3511,"Segment 4",4,49,"36-50","Female","Pennsylvania"
3512,"Segment 4",4,69,"51-70","Female","Mississippi"
3513,"Segment 3",3,36,"36-50","Female","Kentucky"
3514,"Segment 1",1,30,"26-35","Female","Alaska"
3515,"Segment 1",1,25,"18-25","Female","Georgia"
3516,"Segment 1",1,19,"18-25","Female","South Dakota"
3517,"Segment 1",1,34,"26-35","Female","South Carolina"
3518,"Segment 3",3,29,"26-35","Female","Tennessee"
3519,"Segment 4",4,50,"36-50","Female","Colorado"
3520,"Segment 3",3,31,"26-35","Female","Wisconsin"
3521,"Segment 3",3,41,"36-50","Female","Georgia"
3522,"Segment 2",2,52,"51-70","Female","Maryland"
3523,"Segment 3",3,27,"26-35","Female","New Jersey"
3524,"Segment 3",3,49,"36-50","Female","Nevada"
3525,"Segment 4",4,69,"51-70","Female","Michigan"
3526,"Segment 2",2,45,"36-50","Female","Wyoming"
3527,"Segment 3",3,20,"18-25","Female","Massachusetts"
3528,"Segment 1",1,25,"18-25","Female","Washington"
3529,"Segment 1",1,38,"36-50","Female","Maine"
3530,"Segment 2",2,55,"51-70","Female","Montana"
3531,"Segment 2",2,62,"51-70","Female","Oklahoma"
3532,"Segment 4",4,54,"51-70","Female","North Dakota"
3533,"Segment 4",4,61,"51-70","Female","Connecticut"
3534,"Segment 4",4,50,"36-50","Female","Texas"
3535,"Segment 4",4,65,"51-70","Female","Delaware"
3536,"Segment 4",4,68,"51-70","Female","Mississippi"
3537,"Segment 2",2,55,"51-70","Female","Minnesota"
3538,"Segment 4",4,57,"51-70","Female","Georgia"
3539,"Segment 4",4,56,"51-70","Female","Iowa"
3540,"Segment 3",3,29,"26-35","Female","New York"
3541,"Segment 1",1,24,"18-25","Female","Nevada"
3542,"Segment 4",4,59,"51-70","Female","Virginia"
3543,"Segment 2",2,62,"51-70","Female","Idaho"
3544,"Segment 4",4,58,"51-70","Female","Colorado"
3545,"Segment 2",2,64,"51-70","Female","Wisconsin"
3546,"Segment 2",2,48,"36-50","Female","Connecticut"
3547,"Segment 4",4,60,"51-70","Female","Kansas"
3548,"Segment 2",2,52,"51-70","Female","Pennsylvania"
3549,"Segment 2",2,63,"51-70","Female","Utah"
3550,"Segment 2",2,44,"36-50","Female","Oregon"
3551,"Segment 4",4,63,"51-70","Female","West Virginia"
3552,"Segment 2",2,66,"51-70","Female","Montana"
3553,"Segment 3",3,22,"18-25","Female","Kentucky"
3554,"Segment 4",4,62,"51-70","Female","Minnesota"
3555,"Segment 1",1,39,"36-50","Female","Louisiana"
3556,"Segment 1",1,25,"18-25","Female","Delaware"
3557,"Segment 4",4,70,"51-70","Female","Arizona"
3558,"Segment 1",1,52,"51-70","Female","Nevada"
3559,"Segment 4",4,68,"51-70","Female","Alaska"
3560,"Segment 3",3,18,"18-25","Female","Utah"
3561,"Segment 3",3,18,"18-25","Female","Kansas"
3562,"Segment 2",2,63,"51-70","Female","North Carolina"
3563,"Segment 2",2,47,"36-50","Female","Maryland"
3564,"Segment 4",4,43,"36-50","Female","Maine"
3565,"Segment 2",2,60,"51-70","Female","Illinois"
3566,"Segment 4",4,49,"36-50","Female","Pennsylvania"
3567,"Segment 3",3,28,"26-35","Female","Alaska"
3568,"Segment 1",1,32,"26-35","Female","New Mexico"
3569,"Segment 1",1,29,"26-35","Female","Arkansas"
3570,"Segment 3",3,35,"26-35","Female","Alaska"
3571,"Segment 1",1,23,"18-25","Female","Louisiana"
3572,"Segment 2",2,70,"51-70","Female","North Dakota"
3573,"Segment 1",1,23,"18-25","Female","Rhode Island"
3574,"Segment 1",1,43,"36-50","Female","Connecticut"
3575,"Segment 1",1,29,"26-35","Female","New York"
3576,"Segment 4",4,61,"51-70","Female","Kentucky"
3577,"Segment 3",3,29,"26-35","Female","Maine"
3578,"Segment 2",2,66,"51-70","Female","Missouri"
3579,"Segment 2",2,46,"36-50","Female","Georgia"
3580,"Segment 1",1,34,"26-35","Female","Arizona"
3581,"Segment 3",3,51,"51-70","Female","New Hampshire"
3582,"Segment 1",1,26,"26-35","Female","Georgia"
3583,"Segment 3",3,23,"18-25","Female","California"
3584,"Segment 3",3,52,"51-70","Female","Arizona"
3585,"Segment 1",1,39,"36-50","Female","Florida"
3586,"Segment 1",1,39,"36-50","Female","New York"
3587,"Segment 1",1,33,"26-35","Female","Idaho"
3588,"Segment 4",4,33,"26-35","Female","Virginia"
3589,"Segment 3",3,23,"18-25","Female","Michigan"
3590,"Segment 1",1,31,"26-35","Female","New Hampshire"
3591,"Segment 3",3,27,"26-35","Female","South Dakota"
3592,"Segment 4",4,48,"36-50","Female","South Dakota"
3593,"Segment 4",4,61,"51-70","Female","New Jersey"
3594,"Segment 4",4,63,"51-70","Female","Wyoming"
3595,"Segment 3",3,19,"18-25","Female","Alabama"
3596,"Segment 3",3,21,"18-25","Female","South Dakota"
3597,"Segment 1",1,28,"26-35","Female","South Carolina"
3598,"Segment 3",3,29,"26-35","Female","New Mexico"
3599,"Segment 1",1,23,"18-25","Female","Connecticut"
3600,"Segment 1",1,37,"36-50","Female","Kansas"
3601,"Segment 4",4,67,"51-70","Female","South Carolina"
3602,"Segment 3",3,34,"26-35","Female","North Carolina"
3603,"Segment 2",2,58,"51-70","Female","Wyoming"
3604,"Segment 3",3,45,"36-50","Female","Louisiana"
3605,"Segment 4",4,63,"51-70","Female","Louisiana"
3606,"Segment 2",2,68,"51-70","Female","Alabama"
3607,"Segment 4",4,41,"36-50","Female","Minnesota"
3608,"Segment 4",4,50,"36-50","Female","New Mexico"
3609,"Segment 1",1,24,"18-25","Female","Tennessee"
3610,"Segment 3",3,21,"18-25","Female","New Mexico"
3611,"Segment 1",1,18,"18-25","Female","Texas"
3612,"Segment 4",4,63,"51-70","Female","Washington"
3613,"Segment 2",2,47,"36-50","Female","Michigan"
3614,"Segment 2",2,58,"51-70","Female","Minnesota"
3615,"Segment 1",1,46,"36-50","Female","Delaware"
3616,"Segment 1",1,35,"26-35","Female","California"
3617,"Segment 2",2,42,"36-50","Female","Wisconsin"
3618,"Segment 1",1,48,"36-50","Female","Kentucky"
3619,"Segment 1",1,28,"26-35","Female","Nevada"
3620,"Segment 4",4,44,"36-50","Female","North Carolina"
3621,"Segment 4",4,60,"51-70","Female","Louisiana"
3622,"Segment 1",1,38,"36-50","Female","New Jersey"
3623,"Segment 1",1,46,"36-50","Female","Wisconsin"
3624,"Segment 3",3,39,"36-50","Female","Arkansas"
3625,"Segment 1",1,22,"18-25","Female","Texas"
3626,"Segment 4",4,44,"36-50","Female","Illinois"
3627,"Segment 4",4,69,"51-70","Female","Mississippi"
3628,"Segment 3",3,39,"36-50","Female","Delaware"
3629,"Segment 4",4,53,"51-70","Female","Georgia"
3630,"Segment 2",2,52,"51-70","Female","Kansas"
3631,"Segment 4",4,65,"51-70","Female","Oklahoma"
3632,"Segment 3",3,48,"36-50","Female","New Jersey"
3633,"Segment 3",3,27,"26-35","Female","Utah"
3634,"Segment 3",3,39,"36-50","Female","Montana"
3635,"Segment 2",2,59,"51-70","Female","Ohio"
3636,"Segment 2",2,52,"51-70","Female","Colorado"
3637,"Segment 2",2,50,"36-50","Female","California"
3638,"Segment 3",3,32,"26-35","Female","Utah"
3639,"Segment 1",1,40,"36-50","Female","Kansas"
3640,"Segment 3",3,26,"26-35","Female","Illinois"
3641,"Segment 2",2,47,"36-50","Female","Minnesota"
3642,"Segment 2",2,51,"51-70","Female","New York"
3643,"Segment 4",4,47,"36-50","Female","Arizona"
3644,"Segment 4",4,53,"51-70","Female","Tennessee"
3645,"Segment 3",3,35,"26-35","Female","Arkansas"
3646,"Segment 3",3,38,"36-50","Female","Colorado"
3647,"Segment 4",4,69,"51-70","Female","Nevada"
3648,"Segment 3",3,47,"36-50","Female","Kansas"
3649,"Segment 1",1,31,"26-35","Female","New York"
3650,"Segment 4",4,68,"51-70","Female","Minnesota"
3651,"Segment 3",3,51,"51-70","Female","Ohio"
3652,"Segment 1",1,20,"18-25","Female","Arizona"
3653,"Segment 1",1,27,"26-35","Female","Kentucky"
3654,"Segment 2",2,67,"51-70","Female","Minnesota"
3655,"Segment 3",3,21,"18-25","Female","Arkansas"
3656,"Segment 3",3,20,"18-25","Female","Wyoming"
3657,"Segment 3",3,35,"26-35","Female","North Dakota"
3658,"Segment 4",4,58,"51-70","Female","Alabama"
3659,"Segment 1",1,28,"26-35","Female","Mississippi"
3660,"Segment 1",1,27,"26-35","Female","Illinois"
3661,"Segment 3",3,19,"18-25","Female","Arkansas"
3662,"Segment 2",2,63,"51-70","Female","Kansas"
3663,"Segment 4",4,69,"51-70","Female","Rhode Island"
3664,"Segment 4",4,65,"51-70","Female","Florida"
3665,"Segment 4",4,63,"51-70","Female","Missouri"
3666,"Segment 3",3,28,"26-35","Female","North Carolina"
3667,"Segment 2",2,67,"51-70","Female","Alabama"
3668,"Segment 3",3,51,"51-70","Female","Washington"
3669,"Segment 4",4,59,"51-70","Female","Michigan"
3670,"Segment 1",1,25,"18-25","Female","Washington"
3671,"Segment 3",3,31,"26-35","Female","Vermont"
3672,"Segment 4",4,62,"51-70","Female","Illinois"
3673,"Segment 4",4,51,"51-70","Female","New York"
3674,"Segment 1",1,32,"26-35","Female","Rhode Island"
3675,"Segment 3",3,35,"26-35","Female","Washington"
3676,"Segment 4",4,70,"51-70","Female","Virginia"
3677,"Segment 1",1,19,"18-25","Female","Wisconsin"
3678,"Segment 3",3,32,"26-35","Female","Michigan"
3679,"Segment 2",2,56,"51-70","Female","Texas"
3680,"Segment 3",3,53,"51-70","Female","Idaho"
3681,"Segment 3",3,22,"18-25","Female","Iowa"
3682,"Segment 1",1,26,"26-35","Female","Connecticut"
3683,"Segment 1",1,42,"36-50","Female","Wyoming"
3684,"Segment 3",3,30,"26-35","Female","Mississippi"
3685,"Segment 1",1,29,"26-35","Female","Pennsylvania"
3686,"Segment 3",3,47,"36-50","Female","Tennessee"
3687,"Segment 4",4,59,"51-70","Female","Louisiana"
3688,"Segment 3",3,34,"26-35","Female","Arkansas"
3689,"Segment 4",4,52,"51-70","Female","West Virginia"
3690,"Segment 1",1,47,"36-50","Female","South Carolina"
3691,"Segment 1",1,24,"18-25","Female","Kansas"
3692,"Segment 2",2,63,"51-70","Female","Michigan"
3693,"Segment 2",2,59,"51-70","Female","Alabama"
3694,"Segment 4",4,66,"51-70","Female","South Dakota"
3695,"Segment 3",3,45,"36-50","Female","Rhode Island"
3696,"Segment 1",1,38,"36-50","Female","Florida"
3697,"Segment 2",2,63,"51-70","Female","Connecticut"
3698,"Segment 4",4,55,"51-70","Female","Pennsylvania"
3699,"Segment 1",1,25,"18-25","Female","California"
3700,"Segment 3",3,51,"51-70","Female","Oklahoma"
3701,"Segment 3",3,28,"26-35","Female","North Dakota"
3702,"Segment 4",4,46,"36-50","Female","New Mexico"
3703,"Segment 3",3,58,"51-70","Female","South Carolina"
3704,"Segment 3",3,30,"26-35","Female","Michigan"
3705,"Segment 4",4,68,"51-70","Female","Missouri"
3706,"Segment 3",3,28,"26-35","Female","Colorado"
3707,"Segment 1",1,26,"26-35","Female","Kansas"
3708,"Segment 3",3,35,"26-35","Female","Illinois"
3709,"Segment 4",4,40,"36-50","Female","South Carolina"
3710,"Segment 3",3,31,"26-35","Female","Utah"
3711,"Segment 2",2,60,"51-70","Female","Hawaii"
3712,"Segment 4",4,69,"51-70","Female","Texas"
3713,"Segment 4",4,51,"51-70","Female","Oregon"
3714,"Segment 3",3,49,"36-50","Female","Arizona"
3715,"Segment 1",1,18,"18-25","Female","New York"
3716,"Segment 2",2,63,"51-70","Female","Nebraska"
3717,"Segment 2",2,57,"51-70","Female","Vermont"
3718,"Segment 4",4,45,"36-50","Female","Maryland"
3719,"Segment 3",3,36,"36-50","Female","Tennessee"
3720,"Segment 1",1,20,"18-25","Female","Pennsylvania"
3721,"Segment 3",3,21,"18-25","Female","South Carolina"
3722,"Segment 4",4,62,"51-70","Female","Connecticut"
3723,"Segment 1",1,23,"18-25","Female","Kentucky"
3724,"Segment 3",3,26,"26-35","Female","Rhode Island"
3725,"Segment 3",3,30,"26-35","Female","Colorado"
3726,"Segment 1",1,18,"18-25","Female","Oklahoma"
3727,"Segment 4",4,47,"36-50","Female","Idaho"
3728,"Segment 3",3,41,"36-50","Female","Maine"
3729,"Segment 2",2,62,"51-70","Female","Vermont"
3730,"Segment 1",1,28,"26-35","Female","Rhode Island"
3731,"Segment 3",3,46,"36-50","Female","Florida"
3732,"Segment 4",4,54,"51-70","Female","West Virginia"
3733,"Segment 3",3,36,"36-50","Female","Indiana"
3734,"Segment 1",1,25,"18-25","Female","Illinois"
3735,"Segment 3",3,38,"36-50","Female","California"
3736,"Segment 3",3,38,"36-50","Female","Massachusetts"
3737,"Segment 1",1,42,"36-50","Female","Idaho"
3738,"Segment 1",1,19,"18-25","Female","Kentucky"
3739,"Segment 3",3,34,"26-35","Female","Delaware"
3740,"Segment 1",1,38,"36-50","Female","Idaho"
3741,"Segment 3",3,42,"36-50","Female","Virginia"
3742,"Segment 4",4,58,"51-70","Female","Arizona"
3743,"Segment 4",4,56,"51-70","Female","Maryland"
3744,"Segment 2",2,62,"51-70","Female","Idaho"
3745,"Segment 3",3,24,"18-25","Female","New Jersey"
3746,"Segment 2",2,60,"51-70","Female","Washington"
3747,"Segment 4",4,53,"51-70","Female","Idaho"
3748,"Segment 1",1,26,"26-35","Female","Rhode Island"
3749,"Segment 1",1,34,"26-35","Female","Delaware"
3750,"Segment 3",3,24,"18-25","Female","Alaska"
3751,"Segment 3",3,42,"36-50","Female","Arizona"
3752,"Segment 4",4,36,"36-50","Female","Alabama"
3753,"Segment 1",1,24,"18-25","Female","Washington"
3754,"Segment 1",1,39,"36-50","Female","Louisiana"
3755,"Segment 1",1,46,"36-50","Female","Nebraska"
3756,"Segment 4",4,64,"51-70","Female","Pennsylvania"
3757,"Segment 4",4,64,"51-70","Female","South Carolina"
3758,"Segment 2",2,61,"51-70","Female","California"
3759,"Segment 2",2,61,"51-70","Female","Indiana"
3760,"Segment 3",3,44,"36-50","Female","Missouri"
3761,"Segment 4",4,65,"51-70","Female","Connecticut"
3762,"Segment 2",2,60,"51-70","Female","Nevada"
3763,"Segment 4",4,65,"51-70","Female","New York"
3764,"Segment 1",1,27,"26-35","Female","Oklahoma"
3765,"Segment 2",2,36,"36-50","Female","South Dakota"
3766,"Segment 1",1,22,"18-25","Female","Missouri"
3767,"Segment 4",4,62,"51-70","Female","Texas"
3768,"Segment 2",2,59,"51-70","Female","New York"
3769,"Segment 2",2,50,"36-50","Female","Vermont"
3770,"Segment 4",4,51,"51-70","Female","Arizona"
3771,"Segment 1",1,23,"18-25","Female","Montana"
3772,"Segment 3",3,21,"18-25","Female","Oklahoma"
3773,"Segment 2",2,44,"36-50","Female","New Hampshire"
3774,"Segment 3",3,25,"18-25","Female","Wisconsin"
3775,"Segment 4",4,57,"51-70","Female","Alaska"
3776,"Segment 3",3,41,"36-50","Female","South Dakota"
3777,"Segment 1",1,19,"18-25","Female","Alaska"
3778,"Segment 1",1,43,"36-50","Female","Utah"
3779,"Segment 3",3,25,"18-25","Female","South Dakota"
3780,"Segment 4",4,60,"51-70","Female","California"
3781,"Segment 4",4,54,"51-70","Female","Mississippi"
3782,"Segment 4",4,52,"51-70","Female","Tennessee"
3783,"Segment 3",3,40,"36-50","Female","Alabama"
3784,"Segment 3",3,39,"36-50","Female","Maine"
3785,"Segment 4",4,54,"51-70","Female","Virginia"
3786,"Segment 4",4,64,"51-70","Female","New Hampshire"
3787,"Segment 3",3,31,"26-35","Female","Tennessee"
3788,"Segment 3",3,37,"36-50","Female","New York"
3789,"Segment 3",3,43,"36-50","Female","Kansas"
3790,"Segment 4",4,56,"51-70","Female","North Dakota"
3791,"Segment 1",1,27,"26-35","Female","Alaska"
3792,"Segment 3",3,40,"36-50","Female","Texas"
3793,"Segment 3",3,43,"36-50","Female","Massachusetts"
3794,"Segment 2",2,62,"51-70","Female","Delaware"
3795,"Segment 4",4,44,"36-50","Female","South Dakota"
3796,"Segment 3",3,45,"36-50","Female","Arkansas"
3797,"Segment 3",3,40,"36-50","Female","Utah"
3798,"Segment 2",2,68,"51-70","Female","California"
3799,"Segment 4",4,63,"51-70","Female","Rhode Island"
3800,"Segment 2",2,60,"51-70","Female","Oklahoma"
3801,"Segment 1",1,19,"18-25","Female","Vermont"
3802,"Segment 1",1,26,"26-35","Female","Kentucky"
3803,"Segment 4",4,70,"51-70","Female","Illinois"
3804,"Segment 3",3,48,"36-50","Female","Connecticut"
3805,"Segment 3",3,37,"36-50","Female","Florida"
3806,"Segment 3",3,48,"36-50","Female","New Jersey"
3807,"Segment 3",3,18,"18-25","Female","Missouri"
3808,"Segment 3",3,38,"36-50","Female","Michigan"
3809,"Segment 1",1,33,"26-35","Female","Washington"
3810,"Segment 2",2,57,"51-70","Female","New York"
3811,"Segment 4",4,46,"36-50","Female","Wisconsin"
3812,"Segment 2",2,46,"36-50","Female","Idaho"
3813,"Segment 3",3,50,"36-50","Female","Michigan"
3814,"Segment 4",4,61,"51-70","Female","Georgia"
3815,"Segment 4",4,45,"36-50","Female","Michigan"
3816,"Segment 1",1,32,"26-35","Female","Maine"
3817,"Segment 1",1,29,"26-35","Female","Maryland"
3818,"Segment 4",4,66,"51-70","Female","Missouri"
3819,"Segment 2",2,70,"51-70","Female","Oregon"
3820,"Segment 3",3,36,"36-50","Female","Arkansas"
3821,"Segment 1",1,34,"26-35","Female","New Hampshire"
3822,"Segment 1",1,20,"18-25","Female","Oregon"
3823,"Segment 2",2,70,"51-70","Female","Kansas"
3824,"Segment 2",2,50,"36-50","Female","California"
3825,"Segment 2",2,54,"51-70","Female","Georgia"
3826,"Segment 2",2,49,"36-50","Female","Hawaii"
3827,"Segment 2",2,50,"36-50","Female","Montana"
3828,"Segment 4",4,62,"51-70","Female","Montana"
3829,"Segment 3",3,42,"36-50","Female","Mississippi"
3830,"Segment 2",2,69,"51-70","Female","Washington"
3831,"Segment 3",3,22,"18-25","Female","Pennsylvania"
3832,"Segment 4",4,36,"36-50","Female","Nevada"
3833,"Segment 2",2,64,"51-70","Female","Kansas"
3834,"Segment 4",4,44,"36-50","Female","Arizona"
3835,"Segment 1",1,43,"36-50","Female","Tennessee"
3836,"Segment 2",2,58,"51-70","Female","Pennsylvania"
3837,"Segment 4",4,62,"51-70","Female","Alaska"
3838,"Segment 4",4,45,"36-50","Female","New Mexico"
3839,"Segment 2",2,47,"36-50","Female","Rhode Island"
3840,"Segment 2",2,66,"51-70","Female","Connecticut"
3841,"Segment 3",3,30,"26-35","Female","Idaho"
3842,"Segment 4",4,68,"51-70","Female","Mississippi"
3843,"Segment 4",4,35,"26-35","Female","Colorado"
3844,"Segment 4",4,64,"51-70","Female","Georgia"
3845,"Segment 1",1,30,"26-35","Female","Montana"
3846,"Segment 4",4,58,"51-70","Female","California"
3847,"Segment 4",4,57,"51-70","Female","Pennsylvania"
3848,"Segment 2",2,60,"51-70","Female","Delaware"
3849,"Segment 3",3,22,"18-25","Female","New Hampshire"
3850,"Segment 3",3,46,"36-50","Female","Florida"
3851,"Segment 1",1,27,"26-35","Female","Mississippi"
3852,"Segment 4",4,50,"36-50","Female","Montana"
3853,"Segment 4",4,65,"51-70","Female","Mississippi"
3854,"Segment 4",4,61,"51-70","Female","Tennessee"
3855,"Segment 2",2,57,"51-70","Female","Florida"
3856,"Segment 1",1,40,"36-50","Female","Illinois"
