"Customer ID","Segment","Cluster","Digital_Payment_Pref","Payment Method","Fast_Shipping_Pref","Shipping Type","Prefers_Small","Prefers_Large","Size","Color"
3293,"Segment 2",2,0,"Bank Transfer",0,"Standard",0,1,"L","Gray"
3294,"Segment 3",3,0,"Credit Card",0,"2-Day Shipping",0,0,"M","Gold"
3295,"Segment 4",4,0,"Bank Transfer",0,"Store Pickup",1,0,"S","Magenta"
3296,"Segment 2",2,0,"Cash",1,"Next Day Air",1,0,"S","Lavender"
3297,"Segment 1",1,1,"Venmo",1,"Next Day Air",0,0,"M","Green"
3298,"Segment 4",4,1,"PayPal",0,"Free Shipping",0,0,"M","Violet"
3299,"Segment 4",4,0,"Bank Transfer",1,"Express",0,0,"M","Brown"
3300,"Segment 2",2,1,"Venmo",0,"2-Day Shipping",0,1,"L","Teal"
3301,"Segment 1",1,0,"Bank Transfer",1,"Express",0,0,"M","Charcoal"
3302,"Segment 3",3,0,"Credit Card",0,"Free Shipping",0,1,"XL","Charcoal"
3303,"Segment 4",4,1,"Venmo",0,"Standard",0,1,"XL","Beige"
3304,"Segment 3",3,0,"Credit Card",1,"Next Day Air",1,0,"S","Turquoise"
3305,"Segment 1",1,0,"Bank Transfer",1,"Next Day Air",0,1,"XL","Orange"
3306,"Segment 1",1,1,"PayPal",0,"Standard",0,1,"L","Cyan"
3307,"Segment 2",2,1,"Venmo",0,"Store Pickup",0,1,"L","Orange"
3308,"Segment 1",1,0,"Cash",0,"Store Pickup",1,0,"S","Green"
3309,"Segment 3",3,0,"Cash",1,"Express",0,0,"M","Pink"
3310,"Segment 2",2,1,"PayPal",0,"Store Pickup",0,0,"M","Blue"
3311,"Segment 2",2,1,"PayPal",0,"Free Shipping",0,0,"M","Pink"
3312,"Segment 1",1,0,"Bank Transfer",1,"Express",0,1,"L","Blue"
3313,"Segment 4",4,0,"Cash",1,"Next Day Air",0,1,"L","Black"
3314,"Segment 2",2,0,"Credit Card",1,"Express",0,1,"XL","Black"
3315,"Segment 4",4,0,"Credit Card",0,"Standard",0,0,"M","Violet"
3316,"Segment 3",3,1,"PayPal",0,"Standard",1,0,"S","Gold"
3317,"Segment 3",3,0,"Debit Card",0,"Free Shipping",0,0,"M","Olive"
3318,"Segment 1",1,0,"Cash",0,"Standard",0,1,"XL","Pink"
3319,"Segment 2",2,1,"PayPal",0,"Free Shipping",0,0,"M","Olive"
3320,"Segment 1",1,0,"Credit Card",1,"Next Day Air",0,0,"M","Indigo"
3321,"Segment 2",2,0,"Cash",0,"2-Day Shipping",0,1,"XL","Silver"
3322,"Segment 4",4,1,"Venmo",1,"Next Day Air",1,0,"S","Charcoal"
3323,"Segment 4",4,1,"PayPal",1,"Next Day Air",0,1,"XL","Orange"
3324,"Segment 4",4,0,"Credit Card",0,"Free Shipping",0,0,"M","Yellow"
3325,"Segment 2",2,1,"Venmo",0,"Standard",1,0,"S","Red"
3326,"Segment 3",3,1,"Venmo",0,"2-Day Shipping",0,0,"M","Maroon"
3327,"Segment 4",4,0,"Debit Card",0,"Standard",0,0,"M","Magenta"
3328,"Segment 4",4,0,"Debit Card",1,"Express",0,0,"M","Black"
3329,"Segment 3",3,0,"Cash",0,"Free Shipping",0,0,"M","Violet"
3330,"Segment 3",3,0,"Debit Card",1,"Express",0,0,"M","Gray"
3331,"Segment 3",3,0,"Bank Transfer",0,"2-Day Shipping",0,0,"M","Black"
3332,"Segment 2",2,1,"PayPal",0,"Free Shipping",0,0,"M","Pink"
3333,"Segment 3",3,1,"PayPal",0,"2-Day Shipping",0,0,"M","Silver"
3334,"Segment 2",2,1,"PayPal",1,"Express",0,0,"M","Violet"
3335,"Segment 2",2,0,"Credit Card",0,"Free Shipping",0,0,"M","Beige"
3336,"Segment 4",4,0,"Bank Transfer",1,"Express",0,1,"XL","Cyan"
3337,"Segment 1",1,0,"Debit Card",0,"Free Shipping",0,0,"M","Brown"
3338,"Segment 1",1,0,"Bank Transfer",0,"2-Day Shipping",0,1,"L","Blue"
3339,"Segment 3",3,0,"Credit Card",0,"2-Day Shipping",0,1,"L","White"
3340,"Segment 3",3,0,"Cash",0,"Store Pickup",0,0,"M","Cyan"
3341,"Segment 1",1,0,"Credit Card",0,"Free Shipping",0,1,"XL","Maroon"
3342,"Segment 4",4,0,"Credit Card",0,"Standard",0,1,"XL","Olive"
3343,"Segment 4",4,0,"Credit Card",0,"Free Shipping",0,0,"M","Violet"
3344,"Segment 3",3,0,"Cash",0,"2-Day Shipping",0,1,"XL","Green"
3345,"Segment 2",2,0,"Cash",0,"Free Shipping",0,1,"XL","Magenta"
3346,"Segment 3",3,1,"Venmo",0,"2-Day Shipping",0,0,"M","Turquoise"
3347,"Segment 3",3,1,"Venmo",1,"Express",0,0,"M","Black"
3348,"Segment 1",1,1,"PayPal",0,"Standard",0,1,"XL","Cyan"
3349,"Segment 3",3,0,"Cash",0,"Standard",0,1,"L","Gray"
3350,"Segment 3",3,1,"PayPal",0,"Store Pickup",0,0,"M","Red"
3351,"Segment 1",1,0,"Cash",0,"2-Day Shipping",1,0,"S","Olive"
3352,"Segment 1",1,0,"Bank Transfer",0,"2-Day Shipping",0,1,"L","Cyan"
3353,"Segment 4",4,0,"Bank Transfer",1,"Next Day Air",0,0,"M","Teal"
3354,"Segment 1",1,0,"Credit Card",0,"Free Shipping",0,1,"L","Teal"
3355,"Segment 3",3,1,"PayPal",1,"Next Day Air",0,0,"M","Orange"
3356,"Segment 3",3,0,"Bank Transfer",0,"Store Pickup",0,0,"M","Peach"
3357,"Segment 3",3,1,"PayPal",0,"Store Pickup",0,0,"M","Silver"
3358,"Segment 3",3,0,"Credit Card",0,"Free Shipping",0,0,"M","Pink"
3359,"Segment 2",2,0,"Cash",0,"2-Day Shipping",0,0,"M","Magenta"
3360,"Segment 4",4,0,"Debit Card",1,"Next Day Air",0,1,"L","Red"
3361,"Segment 3",3,0,"Cash",0,"2-Day Shipping",0,0,"M","Maroon"
3362,"Segment 2",2,0,"Credit Card",0,"Free Shipping",0,0,"M","Silver"
3363,"Segment 3",3,1,"Venmo",1,"Next Day Air",0,0,"M","Gray"
3364,"Segment 2",2,0,"Bank Transfer",1,"Next Day Air",0,0,"M","Turquoise"
3365,"Segment 2",2,0,"Credit Card",0,"Standard",0,0,"M","Peach"
3366,"Segment 4",4,0,"Credit Card",1,"Express",0,1,"L","Teal"
3367,"Segment 3",3,0,"Debit Card",0,"2-Day Shipping",0,0,"M","Red"
3368,"Segment 3",3,1,"Venmo",0,"Store Pickup",0,0,"M","Blue"
3369,"Segment 1",1,0,"Bank Transfer",1,"Express",0,0,"M","Blue"
3370,"Segment 2",2,0,"Cash",0,"2-Day Shipping",0,0,"M","Indigo"
3371,"Segment 3",3,0,"Cash",0,"Store Pickup",0,0,"M","Charcoal"
3372,"Segment 4",4,1,"PayPal",1,"Next Day Air",1,0,"S","Turquoise"
3373,"Segment 2",2,0,"Credit Card",0,"Free Shipping",0,0,"M","Maroon"
3374,"Segment 2",2,0,"Debit Card",0,"Store Pickup",0,0,"M","Purple"
3375,"Segment 1",1,0,"Debit Card",0,"2-Day Shipping",1,0,"S","Lavender"
3376,"Segment 4",4,0,"Credit Card",1,"Express",0,1,"XL","Yellow"
3377,"Segment 1",1,0,"Cash",0,"Store Pickup",0,0,"M","Green"
3378,"Segment 1",1,1,"PayPal",1,"Next Day Air",0,0,"M","Yellow"
3379,"Segment 4",4,0,"Cash",1,"Next Day Air",0,1,"L","Gold"
3380,"Segment 4",4,0,"Cash",0,"Store Pickup",0,1,"L","Turquoise"
3381,"Segment 3",3,1,"PayPal",0,"Standard",0,1,"L","Blue"
3382,"Segment 4",4,0,"Credit Card",0,"Standard",0,1,"L","Turquoise"
3383,"Segment 3",3,0,"Bank Transfer",1,"Express",0,0,"M","Maroon"
3384,"Segment 3",3,1,"Venmo",1,"Next Day Air",0,0,"M","Pink"
3385,"Segment 2",2,1,"Venmo",0,"Free Shipping",0,1,"L","Maroon"
3386,"Segment 4",4,0,"Credit Card",0,"Standard",0,0,"M","Olive"
3387,"Segment 3",3,0,"Cash",0,"2-Day Shipping",0,0,"M","Lavender"
3388,"Segment 4",4,0,"Credit Card",0,"2-Day Shipping",1,0,"S","Pink"
3389,"Segment 1",1,0,"Credit Card",0,"Store Pickup",0,0,"M","Cyan"
3390,"Segment 1",1,1,"Venmo",0,"Free Shipping",0,1,"L","Maroon"
3391,"Segment 3",3,1,"PayPal",1,"Next Day Air",1,0,"S","Red"
3392,"Segment 3",3,0,"Debit Card",0,"2-Day Shipping",0,0,"M","Silver"
3393,"Segment 4",4,1,"Venmo",0,"Free Shipping",0,1,"XL","Blue"
3394,"Segment 4",4,0,"Debit Card",1,"Next Day Air",0,0,"M","Gold"
3395,"Segment 4",4,1,"PayPal",0,"Store Pickup",1,0,"S","Yellow"
3396,"Segment 3",3,0,"Debit Card",0,"Free Shipping",0,0,"M","Silver"
3397,"Segment 1",1,1,"PayPal",1,"Next Day Air",0,1,"XL","Black"
3398,"Segment 3",3,0,"Bank Transfer",0,"Standard",0,1,"L","Yellow"
3399,"Segment 4",4,0,"Cash",0,"Standard",0,1,"L","Pink"
3400,"Segment 3",3,0,"Debit Card",0,"Standard",0,1,"XL","Yellow"
3401,"Segment 1",1,1,"Venmo",0,"Free Shipping",0,0,"M","Lavender"
3402,"Segment 3",3,0,"Credit Card",0,"Standard",0,1,"L","Peach"
3403,"Segment 1",1,1,"PayPal",0,"2-Day Shipping",0,0,"M","Black"
3404,"Segment 3",3,0,"Cash",0,"Standard",0,0,"M","Olive"
3405,"Segment 2",2,0,"Credit Card",0,"2-Day Shipping",0,1,"L","Olive"
3406,"Segment 1",1,0,"Bank Transfer",0,"Store Pickup",0,0,"M","White"
3407,"Segment 4",4,1,"Venmo",0,"Store Pickup",0,0,"M","Red"
3408,"Segment 3",3,0,"Cash",0,"Store Pickup",1,0,"S","Purple"
3409,"Segment 4",4,0,"Bank Transfer",0,"Standard",0,1,"L","Purple"
3410,"Segment 3",3,0,"Credit Card",1,"Next Day Air",0,0,"M","Teal"
3411,"Segment 4",4,0,"Bank Transfer",0,"Free Shipping",0,1,"L","Teal"
3412,"Segment 1",1,0,"Cash",0,"2-Day Shipping",0,1,"L","Gray"
3413,"Segment 4",4,1,"Venmo",0,"Store Pickup",0,0,"M","Magenta"
3414,"Segment 3",3,1,"PayPal",1,"Express",0,1,"XL","Black"
3415,"Segment 1",1,0,"Bank Transfer",1,"Next Day Air",0,0,"M","Maroon"
3416,"Segment 3",3,0,"Bank Transfer",0,"2-Day Shipping",0,0,"M","Gold"
3417,"Segment 3",3,0,"Bank Transfer",0,"Store Pickup",0,0,"M","Purple"
3418,"Segment 2",2,0,"Debit Card",0,"2-Day Shipping",0,0,"M","Blue"
3419,"Segment 2",2,0,"Debit Card",0,"Free Shipping",0,0,"M","Beige"
3420,"Segment 3",3,1,"Venmo",0,"Store Pickup",0,1,"L","Indigo"
3421,"Segment 3",3,1,"PayPal",1,"Express",0,0,"M","Purple"
3422,"Segment 2",2,1,"PayPal",0,"Free Shipping",0,0,"M","Maroon"
3423,"Segment 3",3,1,"Venmo",1,"Next Day Air",0,1,"L","Beige"
3424,"Segment 3",3,1,"PayPal",1,"Next Day Air",0,0,"M","Brown"
3425,"Segment 3",3,0,"Credit Card",0,"2-Day Shipping",0,1,"L","Green"
3426,"Segment 1",1,0,"Debit Card",1,"Next Day Air",0,0,"M","Blue"
3427,"Segment 1",1,0,"Credit Card",0,"2-Day Shipping",0,1,"XL","Magenta"
3428,"Segment 3",3,0,"Cash",0,"Store Pickup",0,1,"XL","Turquoise"
3429,"Segment 3",3,1,"Venmo",1,"Next Day Air",0,0,"M","Gray"
3430,"Segment 1",1,0,"Debit Card",1,"Express",1,0,"S","Purple"
3431,"Segment 4",4,0,"Bank Transfer",1,"Next Day Air",0,0,"M","Lavender"
3432,"Segment 1",1,1,"Venmo",1,"Express",1,0,"S","Green"
3433,"Segment 1",1,1,"PayPal",0,"2-Day Shipping",0,0,"M","Gray"
3434,"Segment 4",4,1,"PayPal",0,"Free Shipping",0,0,"M","Yellow"
3435,"Segment 3",3,1,"Venmo",0,"2-Day Shipping",1,0,"S","Orange"
3436,"Segment 4",4,0,"Debit Card",0,"2-Day Shipping",0,0,"M","Beige"
3437,"Segment 4",4,0,"Bank Transfer",0,"2-Day Shipping",0,1,"L","Peach"
3438,"Segment 3",3,1,"PayPal",0,"2-Day Shipping",1,0,"S","Green"
3439,"Segment 3",3,0,"Credit Card",0,"Store Pickup",0,0,"M","Violet"
3440,"Segment 4",4,1,"Venmo",1,"Express",0,0,"M","Gray"
3441,"Segment 1",1,1,"PayPal",0,"2-Day Shipping",0,1,"L","Magenta"
3442,"Segment 4",4,0,"Credit Card",0,"Standard",0,1,"XL","Charcoal"
3443,"Segment 1",1,1,"PayPal",1,"Next Day Air",0,0,"M","Violet"
3444,"Segment 1",1,0,"Cash",0,"Free Shipping",0,1,"L","Silver"
3445,"Segment 4",4,0,"Bank Transfer",0,"2-Day Shipping",1,0,"S","Green"
3446,"Segment 1",1,0,"Debit Card",0,"Standard",0,0,"M","Magenta"
3447,"Segment 1",1,0,"Cash",0,"2-Day Shipping",1,0,"S","Purple"
3448,"Segment 4",4,0,"Bank Transfer",1,"Express",0,0,"M","Blue"
3449,"Segment 1",1,0,"Bank Transfer",1,"Express",1,0,"S","Yellow"
3450,"Segment 1",1,0,"Cash",0,"Standard",0,0,"M","Brown"
3451,"Segment 3",3,1,"PayPal",0,"Store Pickup",0,0,"M","Pink"
3452,"Segment 3",3,0,"Credit Card",0,"Free Shipping",0,1,"XL","Silver"
3453,"Segment 1",1,1,"Venmo",1,"Next Day Air",0,0,"M","Indigo"
3454,"Segment 1",1,1,"Venmo",0,"Standard",0,1,"L","Pink"
3455,"Segment 4",4,1,"PayPal",0,"Store Pickup",1,0,"S","Lavender"
3456,"Segment 4",4,1,"Venmo",0,"Standard",0,0,"M","Orange"
3457,"Segment 1",1,1,"Venmo",1,"Express",0,0,"M","Red"
3458,"Segment 4",4,0,"Cash",1,"Express",0,0,"M","Gray"
3459,"Segment 2",2,1,"Venmo",0,"Standard",0,1,"L","Violet"
3460,"Segment 2",2,1,"PayPal",1,"Express",0,1,"L","Green"
3461,"Segment 3",3,0,"Bank Transfer",1,"Express",0,0,"M","Gold"
3462,"Segment 2",2,0,"Cash",0,"Standard",1,0,"S","Maroon"
3463,"Segment 4",4,0,"Credit Card",0,"Standard",0,1,"L","Olive"
3464,"Segment 3",3,1,"PayPal",0,"2-Day Shipping",0,0,"M","Yellow"
3465,"Segment 3",3,1,"PayPal",1,"Next Day Air",1,0,"S","Peach"
3466,"Segment 3",3,0,"Debit Card",0,"Standard",0,0,"M","Gold"
3467,"Segment 1",1,0,"Bank Transfer",0,"Standard",1,0,"S","Purple"
3468,"Segment 1",1,0,"Credit Card",1,"Next Day Air",0,0,"M","Charcoal"
3469,"Segment 3",3,0,"Debit Card",0,"Standard",1,0,"S","Indigo"
3470,"Segment 3",3,0,"Cash",0,"Store Pickup",0,1,"L","Magenta"
3471,"Segment 1",1,0,"Cash",0,"Free Shipping",1,0,"S","Olive"
3472,"Segment 3",3,0,"Cash",0,"Store Pickup",1,0,"S","Blue"
3473,"Segment 1",1,0,"Debit Card",0,"Free Shipping",1,0,"S","White"
3474,"Segment 2",2,0,"Cash",1,"Express",0,0,"M","Cyan"
3475,"Segment 4",4,1,"Venmo",0,"Store Pickup",0,0,"M","Cyan"
3476,"Segment 4",4,0,"Cash",1,"Express",0,0,"M","Orange"
3477,"Segment 4",4,0,"Cash",0,"Free Shipping",0,1,"XL","Orange"
3478,"Segment 4",4,0,"Debit Card",0,"Store Pickup",1,0,"S","Teal"
3479,"Segment 1",1,1,"PayPal",0,"Store Pickup",0,0,"M","Magenta"
3480,"Segment 1",1,0,"Cash",0,"Standard",1,0,"S","Orange"
3481,"Segment 3",3,1,"PayPal",0,"Free Shipping",0,1,"L","Peach"
3482,"Segment 4",4,0,"Debit Card",0,"Store Pickup",1,0,"S","Maroon"
3483,"Segment 4",4,0,"Debit Card",1,"Next Day Air",0,0,"M","Gold"
3484,"Segment 1",1,0,"Credit Card",1,"Express",0,1,"L","White"
3485,"Segment 4",4,0,"Credit Card",0,"Free Shipping",0,1,"L","Gray"
3486,"Segment 2",2,0,"Debit Card",0,"Standard",0,1,"XL","Brown"
3487,"Segment 4",4,1,"PayPal",0,"Standard",0,1,"L","Charcoal"
3488,"Segment 3",3,0,"Bank Transfer",0,"Store Pickup",0,1,"L","Beige"
3489,"Segment 2",2,0,"Cash",0,"Store Pickup",0,1,"XL","Teal"
3490,"Segment 1",1,1,"PayPal",0,"2-Day Shipping",0,1,"L","Black"
3491,"Segment 4",4,0,"Credit Card",0,"Store Pickup",0,0,"M","Violet"
3492,"Segment 1",1,0,"Cash",1,"Express",0,0,"M","Orange"
3493,"Segment 4",4,0,"Bank Transfer",0,"Standard",0,0,"M","Turquoise"
3494,"Segment 4",4,0,"Credit Card",0,"Store Pickup",0,1,"XL","Black"
3495,"Segment 2",2,1,"PayPal",0,"Free Shipping",0,0,"M","Silver"
3496,"Segment 3",3,0,"Cash",0,"Free Shipping",0,1,"XL","Gray"
3497,"Segment 1",1,1,"PayPal",0,"Free Shipping",0,0,"M","Pink"
3498,"Segment 1",1,1,"Venmo",0,"Store Pickup",0,0,"M","Red"
3499,"Segment 2",2,0,"Bank Transfer",0,"Standard",0,0,"M","Lavender"
3500,"Segment 3",3,1,"PayPal",1,"Next Day Air",0,1,"L","Indigo"
3501,"Segment 1",1,0,"Debit Card",1,"Next Day Air",1,0,"S","Silver"
3502,"Segment 4",4,0,"Bank Transfer",0,"Standard",0,0,"M","Silver"
3503,"Segment 1",1,0,"Bank Transfer",1,"Next Day Air",0,0,"M","Green"
3504,"Segment 4",4,0,"Cash",0,"Free Shipping",0,0,"M","Pink"
3505,"Segment 2",2,1,"Venmo",1,"Next Day Air",1,0,"S","Violet"
3506,"Segment 2",2,0,"Bank Transfer",0,"2-Day Shipping",0,1,"L","Red"
3507,"Segment 3",3,0,"Cash",0,"2-Day Shipping",0,1,"L","Olive"
3508,"Segment 4",4,0,"Credit Card",0,"Store Pickup",1,0,"S","Purple"
3509,"Segment 4",4,0,"Bank Transfer",0,"Standard",0,0,"M","Gray"
3510,"Segment 2",2,1,"Venmo",1,"Next Day Air",0,1,"L","Brown"
3511,"Segment 4",4,1,"Venmo",0,"2-Day Shipping",1,0,"S","Orange"
3512,"Segment 4",4,0,"Credit Card",0,"2-Day Shipping",0,0,"M","Blue"
3513,"Segment 3",3,0,"Debit Card",0,"Free Shipping",0,0,"M","White"
3514,"Segment 1",1,0,"Credit Card",0,"Store Pickup",0,1,"XL","Charcoal"
3515,"Segment 1",1,0,"Cash",1,"Express",0,1,"XL","Gray"
3516,"Segment 1",1,0,"Debit Card",1,"Next Day Air",0,1,"XL","Charcoal"
3517,"Segment 1",1,1,"PayPal",0,"Free Shipping",1,0,"S","White"
3518,"Segment 3",3,0,"Debit Card",1,"Next Day Air",0,0,"M","Orange"
3519,"Segment 4",4,1,"PayPal",0,"Standard",0,0,"M","Black"
3520,"Segment 3",3,0,"Bank Transfer",1,"Next Day Air",0,0,"M","White"
3521,"Segment 3",3,0,"Bank Transfer",1,"Express",1,0,"S","Brown"
3522,"Segment 2",2,1,"Venmo",0,"Store Pickup",0,0,"M","Pink"
3523,"Segment 3",3,0,"Cash",0,"Store Pickup",0,0,"M","Yellow"
3524,"Segment 3",3,0,"Cash",0,"Standard",0,0,"M","Cyan"
3525,"Segment 4",4,0,"Credit Card",0,"Free Shipping",0,1,"L","Silver"
3526,"Segment 2",2,0,"Bank Transfer",0,"Standard",0,1,"L","Olive"
3527,"Segment 3",3,1,"PayPal",1,"Express",0,0,"M","Olive"
3528,"Segment 1",1,0,"Cash",0,"Free Shipping",1,0,"S","Charcoal"
3529,"Segment 1",1,1,"PayPal",0,"Free Shipping",0,1,"L","Gray"
3530,"Segment 2",2,0,"Bank Transfer",1,"Next Day Air",1,0,"S","Maroon"
3531,"Segment 2",2,1,"PayPal",1,"Express",0,1,"L","Black"
3532,"Segment 4",4,0,"Cash",0,"2-Day Shipping",0,1,"XL","Violet"
3533,"Segment 4",4,0,"Credit Card",0,"Standard",0,1,"L","Indigo"
3534,"Segment 4",4,1,"Venmo",0,"Standard",0,1,"L","Yellow"
3535,"Segment 4",4,0,"Cash",1,"Express",0,0,"M","Gray"
3536,"Segment 4",4,0,"Debit Card",1,"Express",0,0,"M","Red"
3537,"Segment 2",2,1,"Venmo",1,"Express",0,1,"L","Peach"
3538,"Segment 4",4,0,"Credit Card",0,"Standard",0,0,"M","Gray"
3539,"Segment 4",4,1,"Venmo",0,"Store Pickup",1,0,"S","White"
3540,"Segment 3",3,0,"Credit Card",1,"Express",1,0,"S","Green"
3541,"Segment 1",1,0,"Bank Transfer",0,"Free Shipping",0,0,"M","Magenta"
3542,"Segment 4",4,1,"PayPal",1,"Next Day Air",0,0,"M","Olive"
3543,"Segment 2",2,1,"Venmo",1,"Express",1,0,"S","Olive"
3544,"Segment 4",4,1,"PayPal",0,"Standard",0,0,"M","Blue"
3545,"Segment 2",2,0,"Cash",0,"2-Day Shipping",0,1,"XL","Charcoal"
3546,"Segment 2",2,0,"Debit Card",0,"2-Day Shipping",0,0,"M","Yellow"
3547,"Segment 4",4,0,"Bank Transfer",0,"Free Shipping",0,0,"M","Violet"
3548,"Segment 2",2,0,"Credit Card",0,"Standard",0,1,"L","Magenta"
3549,"Segment 2",2,0,"Debit Card",0,"Standard",0,0,"M","Red"
3550,"Segment 2",2,0,"Bank Transfer",0,"2-Day Shipping",0,0,"M","Cyan"
3551,"Segment 4",4,0,"Cash",0,"Standard",1,0,"S","Orange"
3552,"Segment 2",2,1,"Venmo",0,"Store Pickup",0,1,"L","Black"
3553,"Segment 3",3,1,"PayPal",1,"Next Day Air",0,0,"M","Blue"
3554,"Segment 4",4,0,"Bank Transfer",0,"Free Shipping",0,0,"M","Charcoal"
3555,"Segment 1",1,0,"Credit Card",0,"Free Shipping",0,0,"M","Indigo"
3556,"Segment 1",1,0,"Cash",1,"Next Day Air",0,1,"L","Silver"
3557,"Segment 4",4,0,"Cash",1,"Express",0,0,"M","Brown"
3558,"Segment 1",1,1,"PayPal",1,"Next Day Air",0,0,"M","Peach"
3559,"Segment 4",4,1,"Venmo",0,"Standard",0,1,"L","Magenta"
3560,"Segment 3",3,1,"Venmo",1,"Next Day Air",0,0,"M","Beige"
3561,"Segment 3",3,0,"Credit Card",1,"Express",0,1,"XL","Violet"
3562,"Segment 2",2,0,"Credit Card",0,"Standard",0,1,"L","Black"
3563,"Segment 2",2,0,"Bank Transfer",0,"Free Shipping",0,0,"M","Cyan"
3564,"Segment 4",4,0,"Credit Card",0,"Standard",0,0,"M","Green"
3565,"Segment 2",2,1,"Venmo",0,"Free Shipping",1,0,"S","Brown"
3566,"Segment 4",4,1,"PayPal",0,"Store Pickup",1,0,"S","Gray"
3567,"Segment 3",3,1,"Venmo",1,"Next Day Air",1,0,"S","Orange"
3568,"Segment 1",1,0,"Credit Card",1,"Next Day Air",1,0,"S","Silver"
3569,"Segment 1",1,1,"PayPal",1,"Next Day Air",0,0,"M","Purple"
3570,"Segment 3",3,0,"Bank Transfer",1,"Express",0,0,"M","Olive"
3571,"Segment 1",1,0,"Debit Card",0,"Standard",0,1,"XL","Teal"
3572,"Segment 2",2,0,"Bank Transfer",0,"Standard",0,0,"M","White"
3573,"Segment 1",1,0,"Credit Card",0,"Standard",0,0,"M","Black"
3574,"Segment 1",1,1,"PayPal",0,"Free Shipping",0,1,"L","Maroon"
3575,"Segment 1",1,0,"Bank Transfer",1,"Express",0,0,"M","Cyan"
3576,"Segment 4",4,1,"Venmo",1,"Express",0,0,"M","Violet"
3577,"Segment 3",3,1,"Venmo",1,"Express",0,1,"L","Yellow"
3578,"Segment 2",2,0,"Bank Transfer",0,"Standard",1,0,"S","Yellow"
3579,"Segment 2",2,0,"Bank Transfer",0,"Standard",0,1,"L","Olive"
3580,"Segment 1",1,0,"Credit Card",0,"Standard",0,1,"L","Olive"
3581,"Segment 3",3,0,"Cash",0,"2-Day Shipping",0,0,"M","Magenta"
3582,"Segment 1",1,0,"Credit Card",1,"Next Day Air",0,0,"M","Orange"
3583,"Segment 3",3,1,"PayPal",0,"2-Day Shipping",1,0,"S","Beige"
3584,"Segment 3",3,0,"Credit Card",0,"Store Pickup",0,1,"L","Brown"
3585,"Segment 1",1,0,"Debit Card",1,"Express",0,1,"L","Indigo"
3586,"Segment 1",1,1,"Venmo",0,"Standard",0,1,"XL","Gray"
3587,"Segment 1",1,1,"PayPal",0,"Store Pickup",0,0,"M","Yellow"
3588,"Segment 4",4,0,"Debit Card",0,"Standard",1,0,"S","Violet"
3589,"Segment 3",3,0,"Cash",0,"2-Day Shipping",0,0,"M","Magenta"
3590,"Segment 1",1,0,"Cash",1,"Next Day Air",0,0,"M","Blue"
3591,"Segment 3",3,1,"Venmo",0,"2-Day Shipping",0,0,"M","Gray"
3592,"Segment 4",4,0,"Bank Transfer",0,"2-Day Shipping",0,0,"M","Gold"
3593,"Segment 4",4,1,"Venmo",0,"2-Day Shipping",0,1,"L","Lavender"
3594,"Segment 4",4,1,"PayPal",1,"Next Day Air",0,0,"M","Black"
3595,"Segment 3",3,1,"Venmo",0,"2-Day Shipping",0,1,"L","Charcoal"
3596,"Segment 3",3,1,"PayPal",0,"Store Pickup",0,0,"M","Violet"
3597,"Segment 1",1,0,"Cash",0,"Standard",0,0,"M","Charcoal"
3598,"Segment 3",3,0,"Bank Transfer",0,"Standard",0,0,"M","Maroon"
3599,"Segment 1",1,0,"Bank Transfer",0,"Store Pickup",0,1,"XL","Purple"
3600,"Segment 1",1,0,"Cash",1,"Express",1,0,"S","Peach"
3601,"Segment 4",4,0,"Cash",0,"Free Shipping",0,1,"XL","Olive"
3602,"Segment 3",3,1,"PayPal",1,"Next Day Air",0,0,"M","Indigo"
3603,"Segment 2",2,0,"Debit Card",0,"Store Pickup",1,0,"S","Magenta"
3604,"Segment 3",3,0,"Cash",0,"Free Shipping",0,0,"M","Gold"
3605,"Segment 4",4,0,"Debit Card",0,"Standard",0,0,"M","Orange"
3606,"Segment 2",2,0,"Bank Transfer",0,"Store Pickup",0,0,"M","Gold"
3607,"Segment 4",4,1,"Venmo",1,"Express",0,1,"XL","Purple"
3608,"Segment 4",4,1,"Venmo",0,"Standard",0,1,"L","Charcoal"
3609,"Segment 1",1,0,"Cash",1,"Next Day Air",0,0,"M","Cyan"
3610,"Segment 3",3,0,"Debit Card",0,"2-Day Shipping",0,0,"M","Cyan"
3611,"Segment 1",1,0,"Bank Transfer",0,"2-Day Shipping",0,1,"XL","Green"
3612,"Segment 4",4,0,"Credit Card",0,"Standard",0,0,"M","Silver"
3613,"Segment 2",2,0,"Cash",0,"Standard",0,0,"M","Teal"
3614,"Segment 2",2,1,"Venmo",0,"Store Pickup",0,0,"M","Magenta"
3615,"Segment 1",1,0,"Bank Transfer",0,"2-Day Shipping",0,1,"L","Maroon"
3616,"Segment 1",1,0,"Credit Card",0,"Free Shipping",0,0,"M","Gold"
3617,"Segment 2",2,0,"Debit Card",0,"Store Pickup",0,1,"L","Purple"
3618,"Segment 1",1,0,"Debit Card",1,"Express",0,0,"M","Lavender"
3619,"Segment 1",1,1,"PayPal",0,"2-Day Shipping",0,0,"M","Maroon"
3620,"Segment 4",4,1,"Venmo",0,"2-Day Shipping",1,0,"S","Magenta"
3621,"Segment 4",4,0,"Credit Card",1,"Express",0,0,"M","Turquoise"
3622,"Segment 1",1,0,"Cash",0,"2-Day Shipping",0,1,"XL","Silver"
