"Customer ID","Segment","Cluster","Purchase_Frequency_Num","Frequency of Purchases","Discount_Sensitivity","Discount Applied","Promo Code Used","Subscription Status","Review Rating"
3352,"Segment 1",1,26,"Fortnightly",0,0,0,"No",4.2
3353,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",2.9
3354,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",4.6
3355,"Segment 3",3,52,"Weekly",0,0,0,"No",2.8
3356,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",2.6
3357,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",3.5
3358,"Segment 3",3,12,"Monthly",0,0,0,"No",3.5
3359,"Segment 2",2,1,"Annually",0,0,0,"No",3.4
3360,"Segment 4",4,12,"Monthly",0,0,0,"No",3.9
3361,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",3.3
3362,"Segment 2",2,NA,"Bi-Weekly",0,0,0,"No",4.1
3363,"Segment 3",3,26,"Fortnightly",0,0,0,"No",3
3364,"Segment 2",2,NA,"Bi-Weekly",0,0,0,"No",3
3365,"Segment 2",2,12,"Monthly",0,0,0,"No",3.2
3366,"Segment 4",4,NA,"Every 3 Months",0,0,0,"No",3.9
3367,"Segment 3",3,4,"Quarterly",0,0,0,"No",3.6
3368,"Segment 3",3,26,"Fortnightly",0,0,0,"No",3.1
3369,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",4.8
3370,"Segment 2",2,12,"Monthly",0,0,0,"No",3.8
3371,"Segment 3",3,26,"Fortnightly",0,0,0,"No",2.8
3372,"Segment 4",4,1,"Annually",0,0,0,"No",4
3373,"Segment 2",2,NA,"Every 3 Months",0,0,0,"No",4.6
3374,"Segment 2",2,NA,"Every 3 Months",0,0,0,"No",3.5
3375,"Segment 1",1,1,"Annually",0,0,0,"No",3.7
3376,"Segment 4",4,1,"Annually",0,0,0,"No",4.9
3377,"Segment 1",1,4,"Quarterly",0,0,0,"No",4.1
3378,"Segment 1",1,26,"Fortnightly",0,0,0,"No",4.6
3379,"Segment 4",4,4,"Quarterly",0,0,0,"No",4.5
3380,"Segment 4",4,52,"Weekly",0,0,0,"No",5
3381,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",3.8
3382,"Segment 4",4,4,"Quarterly",0,0,0,"No",4.7
3383,"Segment 3",3,52,"Weekly",0,0,0,"No",2.8
3384,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",2.6
3385,"Segment 2",2,4,"Quarterly",0,0,0,"No",3.8
3386,"Segment 4",4,NA,"Every 3 Months",0,0,0,"No",2.8
3387,"Segment 3",3,4,"Quarterly",0,0,0,"No",2.6
3388,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",3.4
3389,"Segment 1",1,52,"Weekly",0,0,0,"No",4.5
3390,"Segment 1",1,1,"Annually",0,0,0,"No",3.8
3391,"Segment 3",3,1,"Annually",0,0,0,"No",3
3392,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",3.7
3393,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",4.4
3394,"Segment 4",4,12,"Monthly",0,0,0,"No",3.1
3395,"Segment 4",4,1,"Annually",0,0,0,"No",4.2
3396,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",3.1
3397,"Segment 1",1,4,"Quarterly",0,0,0,"No",5
3398,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",2.7
3399,"Segment 4",4,26,"Fortnightly",0,0,0,"No",3.8
3400,"Segment 3",3,1,"Annually",0,0,0,"No",3.3
3401,"Segment 1",1,26,"Fortnightly",0,0,0,"No",4.8
3402,"Segment 3",3,52,"Weekly",0,0,0,"No",3.4
3403,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",4.4
3404,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",3.9
3405,"Segment 2",2,1,"Annually",0,0,0,"No",3.9
3406,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",4.2
3407,"Segment 4",4,4,"Quarterly",0,0,0,"No",4
3408,"Segment 3",3,4,"Quarterly",0,0,0,"No",2.6
3409,"Segment 4",4,1,"Annually",0,0,0,"No",4.4
3410,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",3.2
3411,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",4.3
3412,"Segment 1",1,52,"Weekly",0,0,0,"No",4.9
3413,"Segment 4",4,4,"Quarterly",0,0,0,"No",3.8
3414,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",2.5
3415,"Segment 1",1,4,"Quarterly",0,0,0,"No",4.9
3416,"Segment 3",3,1,"Annually",0,0,0,"No",3
3417,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",3.2
3418,"Segment 2",2,26,"Fortnightly",0,0,0,"No",2.9
3419,"Segment 2",2,1,"Annually",0,0,0,"No",2.8
3420,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",3.1
3421,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",3.4
3422,"Segment 2",2,52,"Weekly",0,0,0,"No",2.9
3423,"Segment 3",3,12,"Monthly",0,0,0,"No",3.2
3424,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",3.8
3425,"Segment 3",3,12,"Monthly",0,0,0,"No",3.6
3426,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",4.3
3427,"Segment 1",1,1,"Annually",0,0,0,"No",4.8
3428,"Segment 3",3,1,"Annually",0,0,0,"No",2.5
3429,"Segment 3",3,12,"Monthly",0,0,0,"No",2.5
3430,"Segment 1",1,52,"Weekly",0,0,0,"No",4.6
3431,"Segment 4",4,NA,"Every 3 Months",0,0,0,"No",4.2
3432,"Segment 1",1,1,"Annually",0,0,0,"No",4.2
3433,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",4.8
3434,"Segment 4",4,1,"Annually",0,0,0,"No",4.5
3435,"Segment 3",3,26,"Fortnightly",0,0,0,"No",3.3
3436,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",2.7
3437,"Segment 4",4,12,"Monthly",0,0,0,"No",2.8
3438,"Segment 3",3,1,"Annually",0,0,0,"No",3.5
3439,"Segment 3",3,12,"Monthly",0,0,0,"No",3
3440,"Segment 4",4,4,"Quarterly",0,0,0,"No",4.5
3441,"Segment 1",1,52,"Weekly",0,0,0,"No",4.3
3442,"Segment 4",4,1,"Annually",0,0,0,"No",4.1
3443,"Segment 1",1,52,"Weekly",0,0,0,"No",4.3
3444,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",5
3445,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",3.8
3446,"Segment 1",1,1,"Annually",0,0,0,"No",4.9
3447,"Segment 1",1,52,"Weekly",0,0,0,"No",5
3448,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",4.3
3449,"Segment 1",1,26,"Fortnightly",0,0,0,"No",4.1
3450,"Segment 1",1,12,"Monthly",0,0,0,"No",4.5
3451,"Segment 3",3,12,"Monthly",0,0,0,"No",3.6
3452,"Segment 3",3,1,"Annually",0,0,0,"No",3
3453,"Segment 1",1,26,"Fortnightly",0,0,0,"No",3.7
3454,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",4.3
3455,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",4.6
3456,"Segment 4",4,1,"Annually",0,0,0,"No",4.7
3457,"Segment 1",1,12,"Monthly",0,0,0,"No",4.6
3458,"Segment 4",4,26,"Fortnightly",0,0,0,"No",3
3459,"Segment 2",2,4,"Quarterly",0,0,0,"No",3.4
3460,"Segment 2",2,1,"Annually",0,0,0,"No",3.8
3461,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",3.1
3462,"Segment 2",2,4,"Quarterly",0,0,0,"No",4.4
3463,"Segment 4",4,NA,"Every 3 Months",0,0,0,"No",4.5
3464,"Segment 3",3,26,"Fortnightly",0,0,0,"No",2.8
3465,"Segment 3",3,1,"Annually",0,0,0,"No",2.7
3466,"Segment 3",3,52,"Weekly",0,0,0,"No",3.4
3467,"Segment 1",1,1,"Annually",0,0,0,"No",4.6
3468,"Segment 1",1,1,"Annually",0,0,0,"No",5
3469,"Segment 3",3,4,"Quarterly",0,0,0,"No",3.5
3470,"Segment 3",3,1,"Annually",0,0,0,"No",3.3
3471,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",4.5
3472,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",3.1
3473,"Segment 1",1,52,"Weekly",0,0,0,"No",4
3474,"Segment 2",2,52,"Weekly",0,0,0,"No",2.5
3475,"Segment 4",4,12,"Monthly",0,0,0,"No",4.4
3476,"Segment 4",4,4,"Quarterly",0,0,0,"No",4.4
3477,"Segment 4",4,52,"Weekly",0,0,0,"No",3.2
3478,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",3.8
3479,"Segment 1",1,4,"Quarterly",0,0,0,"No",4.6
3480,"Segment 1",1,12,"Monthly",0,0,0,"No",4.9
3481,"Segment 3",3,12,"Monthly",0,0,0,"No",3.5
3482,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",3.4
3483,"Segment 4",4,52,"Weekly",0,0,0,"No",3.9
3484,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",3.9
3485,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",4.2
3486,"Segment 2",2,26,"Fortnightly",0,0,0,"No",3.4
3487,"Segment 4",4,52,"Weekly",0,0,0,"No",4.9
3488,"Segment 3",3,1,"Annually",0,0,0,"No",2.9
3489,"Segment 2",2,4,"Quarterly",0,0,0,"No",4.9
3490,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",4.6
3491,"Segment 4",4,4,"Quarterly",0,0,0,"No",3.6
3492,"Segment 1",1,12,"Monthly",0,0,0,"No",4.3
3493,"Segment 4",4,1,"Annually",0,0,0,"No",4.6
3494,"Segment 4",4,52,"Weekly",0,0,0,"No",4.7
3495,"Segment 2",2,4,"Quarterly",0,0,0,"No",3.5
3496,"Segment 3",3,52,"Weekly",0,0,0,"No",2.8
3497,"Segment 1",1,12,"Monthly",0,0,0,"No",4
3498,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",4.3
3499,"Segment 2",2,NA,"Bi-Weekly",0,0,0,"No",3.8
3500,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",3
3501,"Segment 1",1,26,"Fortnightly",0,0,0,"No",4.6
3502,"Segment 4",4,52,"Weekly",0,0,0,"No",4.8
3503,"Segment 1",1,4,"Quarterly",0,0,0,"No",4.7
3504,"Segment 4",4,52,"Weekly",0,0,0,"No",3.9
3505,"Segment 2",2,12,"Monthly",0,0,0,"No",4
3506,"Segment 2",2,NA,"Every 3 Months",0,0,0,"No",3.7
3507,"Segment 3",3,26,"Fortnightly",0,0,0,"No",3.7
3508,"Segment 4",4,NA,"Every 3 Months",0,0,0,"No",4.2
3509,"Segment 4",4,52,"Weekly",0,0,0,"No",4.7
3510,"Segment 2",2,NA,"Bi-Weekly",0,0,0,"No",4.3
3511,"Segment 4",4,12,"Monthly",0,0,0,"No",4.9
3512,"Segment 4",4,NA,"Every 3 Months",0,0,0,"No",3.9
3513,"Segment 3",3,4,"Quarterly",0,0,0,"No",3.4
3514,"Segment 1",1,26,"Fortnightly",0,0,0,"No",4.2
3515,"Segment 1",1,12,"Monthly",0,0,0,"No",4.7
3516,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",4
3517,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",4
3518,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",3.1
3519,"Segment 4",4,4,"Quarterly",0,0,0,"No",4.2
3520,"Segment 3",3,26,"Fortnightly",0,0,0,"No",3.7
3521,"Segment 3",3,12,"Monthly",0,0,0,"No",3.1
3522,"Segment 2",2,52,"Weekly",0,0,0,"No",3.7
3523,"Segment 3",3,4,"Quarterly",0,0,0,"No",3.2
3524,"Segment 3",3,26,"Fortnightly",0,0,0,"No",2.8
3525,"Segment 4",4,12,"Monthly",0,0,0,"No",2.9
3526,"Segment 2",2,1,"Annually",0,0,0,"No",3.5
3527,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",3.8
3528,"Segment 1",1,52,"Weekly",0,0,0,"No",4.7
3529,"Segment 1",1,1,"Annually",0,0,0,"No",4.5
3530,"Segment 2",2,52,"Weekly",0,0,0,"No",3.9
3531,"Segment 2",2,52,"Weekly",0,0,0,"No",3.4
3532,"Segment 4",4,4,"Quarterly",0,0,0,"No",4.6
3533,"Segment 4",4,1,"Annually",0,0,0,"No",4.6
3534,"Segment 4",4,26,"Fortnightly",0,0,0,"No",4.7
3535,"Segment 4",4,52,"Weekly",0,0,0,"No",3.2
3536,"Segment 4",4,12,"Monthly",0,0,0,"No",5
3537,"Segment 2",2,12,"Monthly",0,0,0,"No",4.5
3538,"Segment 4",4,NA,"Every 3 Months",0,0,0,"No",3.5
3539,"Segment 4",4,12,"Monthly",0,0,0,"No",4.5
3540,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",3.2
3541,"Segment 1",1,52,"Weekly",0,0,0,"No",4.6
3542,"Segment 4",4,1,"Annually",0,0,0,"No",4
3543,"Segment 2",2,52,"Weekly",0,0,0,"No",4.2
3544,"Segment 4",4,NA,"Every 3 Months",0,0,0,"No",4.1
3545,"Segment 2",2,NA,"Every 3 Months",0,0,0,"No",3.6
3546,"Segment 2",2,1,"Annually",0,0,0,"No",3.7
3547,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",3.6
3548,"Segment 2",2,1,"Annually",0,0,0,"No",3.8
3549,"Segment 2",2,26,"Fortnightly",0,0,0,"No",3
3550,"Segment 2",2,26,"Fortnightly",0,0,0,"No",3.4
3551,"Segment 4",4,52,"Weekly",0,0,0,"No",4.8
3552,"Segment 2",2,52,"Weekly",0,0,0,"No",2.6
3553,"Segment 3",3,4,"Quarterly",0,0,0,"No",2.9
3554,"Segment 4",4,52,"Weekly",0,0,0,"No",4.9
3555,"Segment 1",1,26,"Fortnightly",0,0,0,"No",5
3556,"Segment 1",1,4,"Quarterly",0,0,0,"No",4.6
3557,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",4.2
3558,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",4.9
3559,"Segment 4",4,4,"Quarterly",0,0,0,"No",4.8
3560,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",3
3561,"Segment 3",3,1,"Annually",0,0,0,"No",3.5
3562,"Segment 2",2,26,"Fortnightly",0,0,0,"No",3.4
3563,"Segment 2",2,52,"Weekly",0,0,0,"No",3.4
3564,"Segment 4",4,NA,"Every 3 Months",0,0,0,"No",4.9
3565,"Segment 2",2,1,"Annually",0,0,0,"No",4.4
3566,"Segment 4",4,12,"Monthly",0,0,0,"No",4.2
3567,"Segment 3",3,12,"Monthly",0,0,0,"No",3.1
3568,"Segment 1",1,12,"Monthly",0,0,0,"No",4
3569,"Segment 1",1,4,"Quarterly",0,0,0,"No",4.8
3570,"Segment 3",3,26,"Fortnightly",0,0,0,"No",3.3
3571,"Segment 1",1,1,"Annually",0,0,0,"No",4.7
3572,"Segment 2",2,NA,"Every 3 Months",0,0,0,"No",3.2
3573,"Segment 1",1,12,"Monthly",0,0,0,"No",5
3574,"Segment 1",1,12,"Monthly",0,0,0,"No",4.9
3575,"Segment 1",1,4,"Quarterly",0,0,0,"No",4.9
3576,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",3.7
3577,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",3
3578,"Segment 2",2,52,"Weekly",0,0,0,"No",2.6
3579,"Segment 2",2,4,"Quarterly",0,0,0,"No",2.6
3580,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",4.8
3581,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",3.2
3582,"Segment 1",1,52,"Weekly",0,0,0,"No",4.9
3583,"Segment 3",3,1,"Annually",0,0,0,"No",3.4
3584,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",2.7
3585,"Segment 1",1,12,"Monthly",0,0,0,"No",4.8
3586,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",4.1
3587,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",4.6
3588,"Segment 4",4,1,"Annually",0,0,0,"No",4.4
3589,"Segment 3",3,1,"Annually",0,0,0,"No",3.5
3590,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",4.8
3591,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",2.9
3592,"Segment 4",4,4,"Quarterly",0,0,0,"No",3.2
3593,"Segment 4",4,26,"Fortnightly",0,0,0,"No",4.4
3594,"Segment 4",4,12,"Monthly",0,0,0,"No",4.6
3595,"Segment 3",3,4,"Quarterly",0,0,0,"No",2.6
3596,"Segment 3",3,1,"Annually",0,0,0,"No",3.1
3597,"Segment 1",1,26,"Fortnightly",0,0,0,"No",4.3
3598,"Segment 3",3,4,"Quarterly",0,0,0,"No",3.1
3599,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",4.6
3600,"Segment 1",1,52,"Weekly",0,0,0,"No",4.6
3601,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",2.7
3602,"Segment 3",3,12,"Monthly",0,0,0,"No",3
3603,"Segment 2",2,4,"Quarterly",0,0,0,"No",3.3
3604,"Segment 3",3,52,"Weekly",0,0,0,"No",2.7
3605,"Segment 4",4,1,"Annually",0,0,0,"No",3.3
3606,"Segment 2",2,NA,"Every 3 Months",0,0,0,"No",4.3
3607,"Segment 4",4,1,"Annually",0,0,0,"No",4.8
3608,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",3.3
3609,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",4.3
3610,"Segment 3",3,12,"Monthly",0,0,0,"No",3
3611,"Segment 1",1,26,"Fortnightly",0,0,0,"No",4.8
3612,"Segment 4",4,1,"Annually",0,0,0,"No",2.9
3613,"Segment 2",2,NA,"Every 3 Months",0,0,0,"No",3.6
3614,"Segment 2",2,1,"Annually",0,0,0,"No",3.5
3615,"Segment 1",1,1,"Annually",0,0,0,"No",4.7
3616,"Segment 1",1,12,"Monthly",0,0,0,"No",4.4
3617,"Segment 2",2,26,"Fortnightly",0,0,0,"No",3.3
3618,"Segment 1",1,12,"Monthly",0,0,0,"No",4.3
3619,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",4
3620,"Segment 4",4,52,"Weekly",0,0,0,"No",4.9
3621,"Segment 4",4,26,"Fortnightly",0,0,0,"No",2.9
3622,"Segment 1",1,26,"Fortnightly",0,0,0,"No",4
3623,"Segment 1",1,1,"Annually",0,0,0,"No",4.3
3624,"Segment 3",3,52,"Weekly",0,0,0,"No",2.7
3625,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",5
3626,"Segment 4",4,52,"Weekly",0,0,0,"No",4.4
3627,"Segment 4",4,4,"Quarterly",0,0,0,"No",3.5
3628,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",3.3
3629,"Segment 4",4,12,"Monthly",0,0,0,"No",3.8
3630,"Segment 2",2,26,"Fortnightly",0,0,0,"No",4.5
3631,"Segment 4",4,52,"Weekly",0,0,0,"No",4.8
3632,"Segment 3",3,12,"Monthly",0,0,0,"No",2.9
3633,"Segment 3",3,4,"Quarterly",0,0,0,"No",3.2
3634,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",2.8
3635,"Segment 2",2,1,"Annually",0,0,0,"No",3.3
3636,"Segment 2",2,26,"Fortnightly",0,0,0,"No",3.3
3637,"Segment 2",2,52,"Weekly",0,0,0,"No",4.2
3638,"Segment 3",3,26,"Fortnightly",0,0,0,"No",3.6
3639,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",4.6
3640,"Segment 3",3,1,"Annually",0,0,0,"No",3.6
3641,"Segment 2",2,12,"Monthly",0,0,0,"No",4
3642,"Segment 2",2,NA,"Every 3 Months",0,0,0,"No",2.7
3643,"Segment 4",4,1,"Annually",0,0,0,"No",4.4
3644,"Segment 4",4,1,"Annually",0,0,0,"No",3.2
3645,"Segment 3",3,52,"Weekly",0,0,0,"No",2.6
3646,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",3.4
3647,"Segment 4",4,26,"Fortnightly",0,0,0,"No",5
3648,"Segment 3",3,52,"Weekly",0,0,0,"No",2.9
3649,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",5
3650,"Segment 4",4,26,"Fortnightly",0,0,0,"No",4.4
3651,"Segment 3",3,1,"Annually",0,0,0,"No",3.5
3652,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",3.8
3653,"Segment 1",1,12,"Monthly",0,0,0,"No",3.8
3654,"Segment 2",2,26,"Fortnightly",0,0,0,"No",3.9
3655,"Segment 3",3,1,"Annually",0,0,0,"No",3.3
3656,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",2.9
3657,"Segment 3",3,12,"Monthly",0,0,0,"No",3.7
3658,"Segment 4",4,NA,"Every 3 Months",0,0,0,"No",3.7
3659,"Segment 1",1,26,"Fortnightly",0,0,0,"No",4.6
3660,"Segment 1",1,1,"Annually",0,0,0,"No",4.9
3661,"Segment 3",3,26,"Fortnightly",0,0,0,"No",3.1
3662,"Segment 2",2,26,"Fortnightly",0,0,0,"No",3.5
3663,"Segment 4",4,52,"Weekly",0,0,0,"No",4.9
3664,"Segment 4",4,52,"Weekly",0,0,0,"No",4.4
3665,"Segment 4",4,26,"Fortnightly",0,0,0,"No",4.4
3666,"Segment 3",3,4,"Quarterly",0,0,0,"No",3.4
3667,"Segment 2",2,NA,"Every 3 Months",0,0,0,"No",3
3668,"Segment 3",3,12,"Monthly",0,0,0,"No",2.6
3669,"Segment 4",4,1,"Annually",0,0,0,"No",3.2
3670,"Segment 1",1,4,"Quarterly",0,0,0,"No",4.6
3671,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",3.8
3672,"Segment 4",4,4,"Quarterly",0,0,0,"No",4.8
3673,"Segment 4",4,12,"Monthly",0,0,0,"No",4.5
3674,"Segment 1",1,26,"Fortnightly",0,0,0,"No",4.2
3675,"Segment 3",3,26,"Fortnightly",0,0,0,"No",2.7
3676,"Segment 4",4,12,"Monthly",0,0,0,"No",4.5
3677,"Segment 1",1,12,"Monthly",0,0,0,"No",4.9
3678,"Segment 3",3,1,"Annually",0,0,0,"No",2.8
3679,"Segment 2",2,26,"Fortnightly",0,0,0,"No",3.5
3680,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",2.5
3681,"Segment 3",3,4,"Quarterly",0,0,0,"No",2.9
3682,"Segment 1",1,12,"Monthly",0,0,0,"No",4.2
3683,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",4.6
3684,"Segment 3",3,26,"Fortnightly",0,0,0,"No",3
3685,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",4.4
3686,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",2.6
3687,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",4.8
3688,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",2.9
3689,"Segment 4",4,12,"Monthly",0,0,0,"No",3
3690,"Segment 1",1,4,"Quarterly",0,0,0,"No",4.5
3691,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",3.7
3692,"Segment 2",2,52,"Weekly",0,0,0,"No",4.8
3693,"Segment 2",2,26,"Fortnightly",0,0,0,"No",4.8
3694,"Segment 4",4,52,"Weekly",0,0,0,"No",4.7
3695,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",2.6
3696,"Segment 1",1,26,"Fortnightly",0,0,0,"No",4.6
3697,"Segment 2",2,1,"Annually",0,0,0,"No",3.4
3698,"Segment 4",4,52,"Weekly",0,0,0,"No",3
3699,"Segment 1",1,1,"Annually",0,0,0,"No",4
3700,"Segment 3",3,52,"Weekly",0,0,0,"No",2.6
3701,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",3.4
3702,"Segment 4",4,1,"Annually",0,0,0,"No",4.5
3703,"Segment 3",3,52,"Weekly",0,0,0,"No",2.7
3704,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",2.9
3705,"Segment 4",4,4,"Quarterly",0,0,0,"No",4
3706,"Segment 3",3,1,"Annually",0,0,0,"No",3.2
3707,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",4
3708,"Segment 3",3,52,"Weekly",0,0,0,"No",3.4
3709,"Segment 4",4,12,"Monthly",0,0,0,"No",4.9
3710,"Segment 3",3,4,"Quarterly",0,0,0,"No",3.6
3711,"Segment 2",2,26,"Fortnightly",0,0,0,"No",3.6
3712,"Segment 4",4,1,"Annually",0,0,0,"No",3.2
3713,"Segment 4",4,4,"Quarterly",0,0,0,"No",3.7
3714,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",2.6
3715,"Segment 1",1,52,"Weekly",0,0,0,"No",3.9
3716,"Segment 2",2,12,"Monthly",0,0,0,"No",3.4
3717,"Segment 2",2,NA,"Every 3 Months",0,0,0,"No",3.4
3718,"Segment 4",4,NA,"Every 3 Months",0,0,0,"No",4.2
3719,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",2.9
3720,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",4.1
3721,"Segment 3",3,4,"Quarterly",0,0,0,"No",3.6
3722,"Segment 4",4,1,"Annually",0,0,0,"No",4
3723,"Segment 1",1,26,"Fortnightly",0,0,0,"No",4
3724,"Segment 3",3,12,"Monthly",0,0,0,"No",3.6
3725,"Segment 3",3,1,"Annually",0,0,0,"No",3.1
3726,"Segment 1",1,1,"Annually",0,0,0,"No",4.4
3727,"Segment 4",4,NA,"Every 3 Months",0,0,0,"No",4.3
3728,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",3.5
3729,"Segment 2",2,1,"Annually",0,0,0,"No",3
3730,"Segment 1",1,4,"Quarterly",0,0,0,"No",4.7
3731,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",2.5
3732,"Segment 4",4,4,"Quarterly",0,0,0,"No",3.1
3733,"Segment 3",3,1,"Annually",0,0,0,"No",3.3
3734,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",4.7
3735,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",3.4
3736,"Segment 3",3,1,"Annually",0,0,0,"No",3.1
3737,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",4.6
3738,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",4.9
3739,"Segment 3",3,26,"Fortnightly",0,0,0,"No",2.7
3740,"Segment 1",1,52,"Weekly",0,0,0,"No",4.2
3741,"Segment 3",3,NA,"Bi-Weekly",0,0,0,"No",2.6
3742,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",3.2
3743,"Segment 4",4,NA,"Bi-Weekly",0,0,0,"No",4.4
3744,"Segment 2",2,4,"Quarterly",0,0,0,"No",3.6
3745,"Segment 3",3,26,"Fortnightly",0,0,0,"No",2.7
3746,"Segment 2",2,12,"Monthly",0,0,0,"No",4.3
3747,"Segment 4",4,12,"Monthly",0,0,0,"No",2.6
3748,"Segment 1",1,NA,"Bi-Weekly",0,0,0,"No",4.3
3749,"Segment 1",1,1,"Annually",0,0,0,"No",3.9
3750,"Segment 3",3,NA,"Every 3 Months",0,0,0,"No",2.9
3751,"Segment 3",3,12,"Monthly",0,0,0,"No",3.1
3752,"Segment 4",4,NA,"Every 3 Months",0,0,0,"No",4.2
3753,"Segment 1",1,52,"Weekly",0,0,0,"No",4.1
3754,"Segment 1",1,26,"Fortnightly",0,0,0,"No",4.2
3755,"Segment 1",1,NA,"Every 3 Months",0,0,0,"No",4.4
